RunID,Evaluations,Current_Fitness,Best_Fitness,Temperature,Operator
12,733002,1543.08,867.23,45.5546,INSERT
12,733102,1568.69,867.23,44.8763,LOCAL_SWAP
12,733202,1566.78,867.23,44.2081,GLOBAL_SWAP
12,733302,1506.72,867.23,43.5499,INSERT
12,733402,1619.12,867.23,42.9015,ROUTE_MERGE
12,733502,1443.81,867.23,42.2627,ROUTE_MERGE
12,733602,1488.79,867.23,41.6335,INSERT
12,733702,1561.64,867.23,41.0136,INSERT
12,733802,1582.65,867.23,40.4029,INSERT
12,733902,1516.64,867.23,39.8013,2OPT
12,734002,1601.09,867.23,39.2087,ROUTE_MERGE
12,734102,1424.65,867.23,38.625,ROUTE_MERGE
12,734202,1505.13,867.23,38.0499,REMOVE
12,734302,1635.15,867.23,37.4833,2OPT
12,734402,1538.4,867.23,36.9252,2OPT
12,734502,1637.01,867.23,36.3754,INSERT
12,734602,1620.17,867.23,35.8338,ROUTE_MERGE
12,734702,1364.15,867.23,35.3003,2OPT
12,734802,1356.64,867.23,34.7747,INSERT
12,734902,1496.34,867.23,34.257,ROUTE_MERGE
12,735002,1545.45,867.23,33.7469,INSERT
12,735102,1495.49,867.23,33.2444,INSERT
12,735202,1739.82,867.23,32.7494,INSERT
12,735302,1412.17,867.23,32.2618,LOCAL_SWAP
12,735402,1584.27,867.23,31.7815,INSERT
12,735502,1497.36,867.23,31.3083,REMOVE
12,735602,1491.91,867.23,30.8421,GLOBAL_SWAP
12,735702,1385.65,867.23,30.3829,2OPT
12,735802,1328.29,867.23,29.9305,2OPT
12,735902,1368.25,867.23,29.4849,2OPT
12,736002,1377.89,867.23,29.0459,INSERT
12,736102,1408.94,867.23,28.6134,INSERT
12,736202,1280.72,867.23,28.1874,INSERT
12,736302,1338.24,867.23,27.7677,ROUTE_MERGE
12,736402,1356.23,867.23,27.3543,2OPT
12,736502,1492.91,867.23,26.947,INSERT
12,736602,1535.08,867.23,26.5458,INSERT
12,736702,1298.06,867.23,26.1505,GLOBAL_SWAP
12,736802,1390.81,867.23,25.7612,LOCAL_SWAP
12,736902,1525.25,867.23,25.3776,REMOVE
12,737002,1388.18,867.23,24.9998,LOCAL_SWAP
12,737102,1327.22,867.23,24.6275,2OPT
12,737202,1262.77,867.23,24.2608,REMOVE
12,737302,1381.51,867.23,23.8996,REMOVE
12,737402,1411.77,867.23,23.5438,REMOVE
12,737502,1362.74,867.23,23.1932,2OPT
12,737602,1218.83,867.23,22.8479,GLOBAL_SWAP
12,737702,1279.17,867.23,22.5077,LOCAL_SWAP
12,737802,1294.85,867.23,22.1726,ROUTE_MERGE
12,737902,1404.32,867.23,21.8425,2OPT
12,738002,1408.01,867.23,21.5172,2OPT
12,738102,1179.33,867.23,21.1969,INSERT
12,738202,1219.68,867.23,20.8813,2OPT
12,738302,1209.27,867.23,20.5704,LOCAL_SWAP
12,738402,1127.34,867.23,20.2641,2OPT
12,738502,1103.92,867.23,19.9624,INSERT
12,738602,1144.61,867.23,19.6651,2OPT
12,738702,1156.87,867.23,19.3723,2OPT
